PT 2,PT 1,PT 3
2.0,2.0,2.491160894
2.0,2.0,2.490705301
2.0,2.0,2.49024984
2.0,2.0,2.489794511
2.0,2.0,2.489339314
2.0,2.0,2.488884248
2.0,2.0,2.488429315
2.0,2.0,2.487974513
2.0,2.0,2.487519844
2.0,2.0,2.487065306
2.0,2.0,2.486610899
2.0,2.0,2.486156624
2.0,2.0,2.485702481
1.9,1.9,2.485248469
1.9,1.9,2.484794588
1.9,1.9,2.484340839
1.9,1.9,2.483887221
1.9,1.9,2.483433735
1.9,1.9,2.482980379
1.9,1.9,2.482527155
1.9,1.9,2.482074062
1.9,1.9,2.4816211
1.9,1.9,2.481168269
1.9,1.9,2.480715569
1.9,1.9,2.480263
1.9,1.9,2.479810562
1.9,1.9,2.479358254
1.9,1.9,2.478906078
1.9,1.9,2.478454031
1.9,1.9,2.478002116
1.9,1.9,2.477550331
1.9,1.9,2.477098677
1.9,1.9,2.476647153
1.9,1.9,2.47619576
1.9,1.9,2.475744497
1.9,1.9,2.475293364
1.9,1.9,2.474842362
1.9,1.9,2.47439149
1.9,1.9,2.473940748
1.9,1.9,2.473490136
1.9,1.9,2.473039654
1.9,1.9,2.472589303
1.9,1.9,2.472139081
1.9,1.9,2.471688989
1.9,1.9,2.471239027
1.9,1.9,2.470789195
1.9,1.9,2.470339493
1.9,1.9,2.46988992
1.9,1.9,2.469440477
1.9,1.9,2.468991164
1.9,1.9,2.46854198
1.9,1.9,2.468092926
1.9,1.9,2.467644001
1.9,1.9,2.467195206
1.9,1.9,2.466746539
1.9,1.9,2.466298003
1.9,1.9,2.465849595
1.9,1.9,2.465401317
1.9,1.9,2.464953168
1.9,1.9,2.464505148
1.9,1.9,2.464057257
1.9,1.9,2.463609495
1.9,1.9,2.463161862
1.9,1.9,2.462714358
1.9,1.9,2.462266983
1.9,1.9,2.461819736
1.9,1.9,2.461372618
1.9,1.9,2.460925629
1.9,1.9,2.460478769
1.9,1.9,2.460032037
1.9,1.9,2.459585434
1.9,1.9,2.459138959
1.9,1.9,2.458692613
1.9,1.9,2.458246395
1.9,1.9,2.457800306
1.9,1.9,2.457354344
1.9,1.9,2.456908511
1.9,1.9,2.456462807
1.9,1.9,2.45601723
1.9,1.9,2.455571781
1.9,1.9,2.455126461
1.9,1.9,2.454681268
1.9,1.9,2.454236204
1.9,1.9,2.453791267
1.9,1.9,2.453346458
1.9,1.9,2.452901777
1.9,1.9,2.452457224
1.9,1.9,2.452012798
1.9,1.9,2.4515685
1.9,1.9,2.451124329
1.9,1.9,2.450680286
1.9,1.9,2.450236371
1.9,1.9,2.449792583
1.9,1.9,2.449348922
1.9,1.9,2.448905389
1.9,1.9,2.448461983
1.9,1.9,2.448018704
1.9,1.9,2.447575553
1.9,1.9,2.447132529
1.9,1.9,2.446689631
1.9,1.9,2.446246861
1.9,1.9,2.445804218
1.9,1.9,2.445361701
1.9,1.9,2.444919312
1.9,1.9,2.444477049
1.9,1.9,2.444034913
1.9,1.9,2.443592904
1.9,1.9,2.443151022
1.9,1.9,2.442709266
1.9,1.9,2.442267637
1.9,1.9,2.441826134
1.9,1.9,2.441384758
1.9,1.9,2.440943508
1.9,1.9,2.440502385
1.9,1.9,2.440061388
1.9,1.9,2.439620517
1.9,1.9,2.439179773
1.9,1.9,2.438739155
1.9,1.9,2.438298662
1.9,1.9,2.437858296
1.9,1.9,2.437418056
1.9,1.9,2.436977942
1.9,1.9,2.436537954
1.9,1.9,2.436098092
1.9,1.9,2.435658356
1.9,1.9,2.435218746
1.9,1.9,2.434779261
1.9,1.9,2.434339902
1.9,1.9,2.433900668
1.9,1.9,2.433461561
1.9,1.9,2.433022578
1.9,1.9,2.432583722
1.9,1.9,2.43214499
1.9,1.9,2.431706384
1.9,1.9,2.431267904
1.9,1.9,2.430829549
1.9,1.9,2.430391319
1.9,1.9,2.429953214
1.9,1.9,2.429515234
1.9,1.9,2.42907738
1.9,1.9,2.42863965
1.9,1.9,2.428202046
1.9,1.9,2.427764567
1.9,1.9,2.427327212
1.9,1.9,2.426889982
1.9,1.9,2.426452878
1.9,1.9,2.426015897
1.9,1.9,2.425579042
1.9,1.9,2.425142311
1.9,1.9,2.424705705
1.9,1.9,2.424269224
1.9,1.9,2.423832867
1.9,1.9,2.423396634
1.9,1.9,2.422960526
1.9,1.9,2.422524543
1.9,1.9,2.422088683
1.9,1.9,2.421652948
1.9,1.9,2.421217337
1.9,1.9,2.420781851
1.9,1.9,2.420346488
1.9,1.9,2.41991125
1.9,1.9,2.419476135
1.9,1.9,2.419041145
1.9,1.9,2.418606278
1.9,1.9,2.418171536
1.9,1.9,2.417736917
1.9,1.9,2.417302422
1.9,1.9,2.416868051
1.9,1.9,2.416433804
1.9,1.9,2.41599968
1.9,1.9,2.41556568
1.9,1.9,2.415131803
1.9,1.9,2.41469805
1.9,1.9,2.41426442
1.9,1.9,2.413830914
1.9,1.9,2.413397531
1.9,1.9,2.412964271
1.9,1.9,2.412531135
1.9,1.9,2.412098122
1.9,1.9,2.411665232
1.9,1.9,2.411232465
1.9,1.9,2.410799821
1.9,1.9,2.410367301
1.9,1.9,2.409934903
1.9,1.9,2.409502628
1.9,1.9,2.409070476
1.9,1.9,2.408638447
1.9,1.9,2.408206541
1.9,1.9,2.407774757
1.9,1.9,2.407343097
1.9,1.9,2.406911558
1.9,1.9,2.406480143
1.9,1.9,2.40604885
1.9,1.9,2.405617679
1.9,1.9,2.405186631
1.9,1.9,2.404755705
1.9,1.9,2.404324902
1.9,1.9,2.403894221
1.9,1.9,2.403463662
1.9,1.9,2.403033226
1.9,1.9,2.402602911
1.9,1.9,2.402172719
1.9,1.9,2.401742649
1.9,1.9,2.401312701
1.9,1.9,2.400882875
1.9,1.9,2.400453171
1.9,1.9,2.400023588
1.9,1.9,2.399594128
1.9,1.9,2.399164789
1.9,1.9,2.398735572
1.9,1.9,2.398306477
1.9,1.9,2.397877503
1.9,1.9,2.397448651
1.9,1.9,2.397019921
1.9,1.9,2.396591312
1.9,1.9,2.396162824
1.9,1.9,2.395734458
1.9,1.9,2.395306214
1.9,1.9,2.39487809
1.9,1.9,2.394450088
1.9,1.9,2.394022207
1.9,1.9,2.393594447
1.9,1.9,2.393166809
1.9,1.9,2.392739291
1.9,1.9,2.392311895
1.9,1.9,2.391884619
1.9,1.9,2.391457465
1.9,1.9,2.391030431
1.9,1.9,2.390603518
1.9,1.9,2.390176726
1.9,1.9,2.389750055
1.9,1.9,2.389323505
1.9,1.9,2.388897075
1.9,1.9,2.388470766
1.9,1.9,2.388044577
1.9,1.9,2.387618509
1.9,1.9,2.387192561
1.9,1.9,2.386766734
1.9,1.9,2.386341027
1.9,1.9,2.38591544
1.9,1.9,2.385489974
1.9,1.9,2.385064628
1.9,1.9,2.384639402
1.9,1.9,2.384214297
1.9,1.9,2.383789311
1.9,1.9,2.383364446
1.9,1.9,2.3829397
1.9,1.9,2.382515075
1.9,1.9,2.382090569
1.9,1.9,2.381666183
1.9,1.9,2.381241918
1.9,1.9,2.380817771
1.9,1.9,2.380393745
1.9,1.9,2.379969838
1.9,1.9,2.379546051
1.9,1.9,2.379122384
1.9,1.9,2.378698836
1.9,1.9,2.378275408
1.9,1.9,2.377852099
1.9,1.9,2.377428909
1.9,1.9,2.377005839
1.9,1.9,2.376582888
1.9,1.9,2.376160056
1.9,1.9,2.375737344
1.9,1.9,2.375314751
1.9,1.9,2.374892277
1.9,1.9,2.374469922
1.9,1.9,2.374047686
1.9,1.9,2.373625569
1.9,1.9,2.373203571
1.9,1.9,2.372781692
1.9,1.9,2.372359931
1.9,1.9,2.37193829
1.9,1.9,2.371516767
1.9,1.9,2.371095363
1.9,1.9,2.370674078
1.9,1.9,2.370252912
1.9,1.9,2.369831863
1.9,1.9,2.369410934
1.9,1.9,2.368990123
1.9,1.9,2.36856943
1.9,1.9,2.368148856
1.9,1.9,2.3677284
1.9,1.9,2.367308063
1.9,1.9,2.366887844
1.9,1.9,2.366467743
1.9,1.9,2.36604776
1.9,1.9,2.365627895
1.9,1.9,2.365208148
1.8,1.8,2.36478852
1.8,1.8,2.364369009
1.8,1.8,2.363949616
1.8,1.8,2.363530342
1.8,1.8,2.363111185
1.8,1.8,2.362692145
1.8,1.8,2.362273224
1.8,1.8,2.36185442
1.8,1.8,2.361435734
1.8,1.8,2.361017166
1.8,1.8,2.360598715
1.8,1.8,2.360180382
1.8,1.8,2.359762166
1.8,1.8,2.359344068
1.8,1.8,2.358926087
1.8,1.8,2.358508224
1.8,1.8,2.358090477
1.8,1.8,2.357672848
1.8,1.8,2.357255337
1.8,1.8,2.356837942
1.8,1.8,2.356420665
1.8,1.8,2.356003504
1.8,1.8,2.355586461
1.8,1.8,2.355169535
1.8,1.8,2.354752725
1.8,1.8,2.354336033
1.8,1.8,2.353919457
1.8,1.8,2.353502999
1.8,1.8,2.353086657
1.8,1.8,2.352670431
1.8,1.8,2.352254323
1.8,1.8,2.351838331
1.8,1.8,2.351422455
1.8,1.8,2.351006697
1.8,1.8,2.350591054
1.8,1.8,2.350175528
1.8,1.8,2.349760119
1.8,1.8,2.349344826
1.8,1.8,2.348929649
1.8,1.8,2.348514589
1.8,1.8,2.348099644
1.8,1.8,2.347684816
1.8,1.8,2.347270105
1.8,1.8,2.346855509
1.8,1.8,2.346441029
1.8,1.8,2.346026665
1.8,1.8,2.345612417
1.8,1.8,2.345198286
1.8,1.8,2.34478427
1.8,1.8,2.34437037
1.8,1.8,2.343956585
1.8,1.8,2.343542917
1.8,1.8,2.343129364
1.8,1.8,2.342715927
1.8,1.8,2.342302605
1.8,1.8,2.341889399
1.8,1.8,2.341476308
1.8,1.8,2.341063333
1.8,1.8,2.340650474
1.8,1.8,2.34023773
1.8,1.8,2.339825101
1.8,1.8,2.339412587
1.8,1.8,2.339000189
1.8,1.8,2.338587906
1.8,1.8,2.338175738
1.8,1.8,2.337763685
1.8,1.8,2.337351747
1.8,1.8,2.336939925
1.8,1.8,2.336528217
1.8,1.8,2.336116624
1.8,1.8,2.335705146
1.8,1.8,2.335293784
1.8,1.8,2.334882535
1.8,1.8,2.334471402
1.8,1.8,2.334060383
1.8,1.8,2.33364948
1.8,1.8,2.33323869
1.8,1.8,2.332828016
1.8,1.8,2.332417455
1.8,1.8,2.33200701
1.8,1.8,2.331596679
1.8,1.8,2.331186462
1.8,1.8,2.33077636
1.8,1.8,2.330366372
1.8,1.8,2.329956498
1.8,1.8,2.329546738
1.8,1.8,2.329137093
1.8,1.8,2.328727562
1.8,1.8,2.328318145
1.8,1.8,2.327908842
1.8,1.8,2.327499653
1.8,1.8,2.327090579
1.8,1.8,2.326681618
1.8,1.8,2.326272771
1.8,1.8,2.325864038
1.8,1.8,2.325455418
1.8,1.8,2.325046913
1.8,1.8,2.324638521
1.8,1.8,2.324230243
1.8,1.8,2.323822078
1.8,1.8,2.323414027
1.8,1.8,2.32300609
1.8,1.8,2.322598266
1.8,1.8,2.322190556
1.8,1.8,2.321782959
1.8,1.8,2.321375475
1.8,1.8,2.320968105
1.8,1.8,2.320560848
1.8,1.8,2.320153704
1.8,1.8,2.319746674
1.8,1.8,2.319339757
1.8,1.8,2.318932953
1.8,1.8,2.318526261
1.8,1.8,2.318119683
1.8,1.8,2.317713218
1.8,1.8,2.317306866
1.8,1.8,2.316900627
1.8,1.8,2.316494501
1.8,1.8,2.316088487
1.8,1.8,2.315682587
1.8,1.8,2.315276799
1.8,1.8,2.314871123
1.8,1.8,2.314465561
1.8,1.8,2.314060111
1.8,1.8,2.313654773
1.8,1.8,2.313249548
1.8,1.8,2.312844436
1.8,1.8,2.312439436
1.8,1.8,2.312034548
1.8,1.8,2.311629773
1.8,1.8,2.31122511
1.8,1.8,2.310820559
1.8,1.8,2.310416121
1.8,1.8,2.310011795
1.8,1.8,2.30960758
1.8,1.8,2.309203478
1.8,1.8,2.308799488
1.8,1.8,2.30839561
1.8,1.8,2.307991844
1.8,1.8,2.30758819
1.8,1.8,2.307184648
1.8,1.8,2.306781218
1.8,1.8,2.306377899
1.8,1.8,2.305974692
1.8,1.8,2.305571597
1.8,1.8,2.305168614
1.8,1.8,2.304765742
1.8,1.8,2.304362982
1.8,1.8,2.303960333
1.8,1.8,2.303557796
1.8,1.8,2.30315537
1.8,1.8,2.302753056
1.8,1.8,2.302350853
1.8,1.8,2.301948762
1.8,1.8,2.301546781
1.8,1.8,2.301144912
1.8,1.8,2.300743155
1.8,1.8,2.300341508
1.8,1.8,2.299939973
1.8,1.8,2.299538548
1.8,1.8,2.299137235
1.8,1.8,2.298736032
1.8,1.8,2.298334941
1.8,1.8,2.29793396
1.8,1.8,2.297533091
1.8,1.8,2.297132332
1.8,1.8,2.296731684
1.8,1.8,2.296331146
1.8,1.8,2.29593072
1.8,1.8,2.295530404
1.8,1.8,2.295130199
1.8,1.8,2.294730104
1.8,1.8,2.29433012
1.8,1.8,2.293930246
1.8,1.8,2.293530483
1.8,1.8,2.29313083
1.8,1.8,2.292731287
1.8,1.8,2.292331855
1.8,1.8,2.291932533
1.8,1.8,2.291533322
1.8,1.8,2.29113422
1.8,1.8,2.290735229
1.8,1.8,2.290336348
1.8,1.8,2.289937577
1.8,1.8,2.289538916
1.8,1.8,2.289140365
1.8,1.8,2.288741924
1.8,1.8,2.288343593
1.8,1.8,2.287945371
1.8,1.8,2.28754726
1.8,1.8,2.287149258
1.8,1.8,2.286751366
1.8,1.8,2.286353584
1.8,1.8,2.285955911
1.8,1.8,2.285558348
1.8,1.8,2.285160895
1.8,1.8,2.284763551
1.8,1.8,2.284366317
1.8,1.8,2.283969192
1.8,1.8,2.283572176
1.8,1.8,2.28317527
1.8,1.8,2.282778474
1.8,1.8,2.282381786
1.8,1.8,2.281985208
1.8,1.8,2.281588739
1.8,1.8,2.281192379
1.8,1.8,2.280796128
1.8,1.8,2.280399987
1.8,1.8,2.280003954
1.8,1.8,2.27960803
1.8,1.8,2.279212216
1.8,1.8,2.27881651
1.8,1.8,2.278420913
1.8,1.8,2.278025425
1.8,1.8,2.277630046
1.8,1.8,2.277234776
1.8,1.8,2.276839614
1.8,1.8,2.276444561
1.8,1.8,2.276049616
1.8,1.8,2.275654781
1.8,1.8,2.275260053
1.8,1.8,2.274865435
1.8,1.8,2.274470924
1.8,1.8,2.274076522
1.8,1.8,2.273682229
1.8,1.8,2.273288044
1.8,1.8,2.272893967
1.8,1.8,2.272499998
1.8,1.8,2.272106138
1.8,1.8,2.271712386
1.8,1.8,2.271318742
1.8,1.8,2.270925206
1.8,1.8,2.270531778
1.8,1.8,2.270138458
1.8,1.8,2.269745247
1.8,1.8,2.269352143
1.8,1.8,2.268959147
1.8,1.8,2.268566259
1.8,1.8,2.268173478
1.8,1.8,2.267780806
1.8,1.8,2.267388241
1.8,1.8,2.266995784
1.8,1.8,2.266603434
1.8,1.8,2.266211193
1.8,1.8,2.265819058
1.8,1.8,2.265427032
1.8,1.8,2.265035112
1.8,1.8,2.264643301
1.8,1.8,2.264251596
1.8,1.8,2.263859999
1.8,1.8,2.26346851
1.8,1.8,2.263077127
1.8,1.8,2.262685852
1.8,1.8,2.262294684
1.8,1.8,2.261903624
1.8,1.8,2.26151267
1.8,1.8,2.261121824
1.8,1.8,2.260731084
1.8,1.8,2.260340452
1.8,1.8,2.259949926
1.8,1.8,2.259559508
1.8,1.8,2.259169196
1.8,1.8,2.258778992
1.8,1.8,2.258388894
1.8,1.8,2.257998902
1.8,1.8,2.257609018
1.8,1.8,2.25721924
1.8,1.8,2.256829569
1.8,1.8,2.256440005
1.8,1.8,2.256050547
1.8,1.8,2.255661195
1.8,1.8,2.255271951
1.8,1.8,2.254882812
1.8,1.8,2.25449378
1.8,1.8,2.254104854
1.8,1.8,2.253716035
1.8,1.8,2.253327322
1.8,1.8,2.252938715
1.8,1.8,2.252550215
1.8,1.8,2.25216182
1.8,1.8,2.251773532
1.8,1.8,2.25138535
1.8,1.8,2.250997274
1.8,1.8,2.250609304
1.8,1.8,2.25022144
1.8,1.8,2.249833682
1.8,1.8,2.249446029
1.8,1.8,2.249058483
1.8,1.8,2.248671042
1.8,1.8,2.248283707
1.8,1.8,2.247896478
1.8,1.8,2.247509355
1.8,1.8,2.247122337
1.8,1.8,2.246735425
1.8,1.8,2.246348619
1.8,1.8,2.245961918
1.8,1.8,2.245575322
1.8,1.8,2.245188832
1.8,1.8,2.244802448
1.8,1.8,2.244416168
1.7,1.7,2.244029995
1.7,1.7,2.243643926
1.7,1.7,2.243257963
1.7,1.7,2.242872105
1.7,1.7,2.242486352
1.7,1.7,2.242100704
1.7,1.7,2.241715161
1.7,1.7,2.241329724
1.7,1.7,2.240944391
1.7,1.7,2.240559164
1.7,1.7,2.240174041
1.7,1.7,2.239789024
1.7,1.7,2.239404111
1.7,1.7,2.239019303
1.7,1.7,2.2386346
1.7,1.7,2.238250001
1.7,1.7,2.237865508
1.7,1.7,2.237481119
1.7,1.7,2.237096834
1.7,1.7,2.236712654
1.7,1.7,2.236328579
1.7,1.7,2.235944608
1.7,1.7,2.235560742
1.7,1.7,2.23517698
1.7,1.7,2.234793323
1.7,1.7,2.23440977
1.7,1.7,2.234026321
1.7,1.7,2.233642977
1.7,1.7,2.233259737
1.7,1.7,2.232876601
1.7,1.7,2.232493569
1.7,1.7,2.232110642
1.7,1.7,2.231727818
1.7,1.7,2.231345099
1.7,1.7,2.230962483
1.7,1.7,2.230579972
1.7,1.7,2.230197564
1.7,1.7,2.229815261
1.7,1.7,2.229433061
1.7,1.7,2.229050965
1.7,1.7,2.228668973
1.7,1.7,2.228287084
1.7,1.7,2.2279053
1.7,1.7,2.227523619
1.7,1.7,2.227142041
1.7,1.7,2.226760567
1.7,1.7,2.226379197
1.7,1.7,2.22599793
1.7,1.7,2.225616767
1.7,1.7,2.225235707
1.7,1.7,2.224854751
1.7,1.7,2.224473898
1.7,1.7,2.224093148
1.7,1.7,2.223712502
1.7,1.7,2.223331959
1.7,1.7,2.222951519
1.7,1.7,2.222571182
1.7,1.7,2.222190948
1.7,1.7,2.221810817
1.7,1.7,2.22143079
1.7,1.7,2.221050865
1.7,1.7,2.220671044
1.7,1.7,2.220291325
1.7,1.7,2.21991171
1.7,1.7,2.219532197
1.7,1.7,2.219152787
1.7,1.7,2.218773479
1.7,1.7,2.218394275
1.7,1.7,2.218015173
1.7,1.7,2.217636174
1.7,1.7,2.217257278
1.7,1.7,2.216878484
1.7,1.7,2.216499793
1.7,1.7,2.216121204
1.7,1.7,2.215742717
1.7,1.7,2.215364334
1.7,1.7,2.214986052
1.7,1.7,2.214607873
1.7,1.7,2.214229796
1.7,1.7,2.213851822
1.7,1.7,2.21347395
1.7,1.7,2.21309618
1.7,1.7,2.212718512
1.7,1.7,2.212340946
1.7,1.7,2.211963483
1.7,1.7,2.211586121
1.7,1.7,2.211208862
1.7,1.7,2.210831704
1.7,1.7,2.210454649
1.7,1.7,2.210077695
1.7,1.7,2.209700844
1.7,1.7,2.209324094
1.7,1.7,2.208947446
1.7,1.7,2.208570899
1.7,1.7,2.208194455
1.7,1.7,2.207818112
1.7,1.7,2.207441871
1.7,1.7,2.207065731
1.7,1.7,2.206689693
1.7,1.7,2.206313756
1.7,1.7,2.205937921
1.7,1.7,2.205562188
1.7,1.7,2.205186556
1.7,1.7,2.204811025
1.7,1.7,2.204435596
1.7,1.7,2.204060268
1.7,1.7,2.203685041
1.7,1.7,2.203309915
1.7,1.7,2.202934891
1.7,1.7,2.202559968
1.7,1.7,2.202185146
1.7,1.7,2.201810425
1.7,1.7,2.201435805
1.7,1.7,2.201061286
1.7,1.7,2.200686868
1.7,1.7,2.200312551
1.7,1.7,2.199938335
1.7,1.7,2.19956422
1.7,1.7,2.199190206
1.7,1.7,2.198816292
1.7,1.7,2.198442479
1.7,1.7,2.198068767
1.7,1.7,2.197695156
1.7,1.7,2.197321645
1.7,1.7,2.196948235
1.7,1.7,2.196574925
1.7,1.7,2.196201716
1.7,1.7,2.195828607
1.7,1.7,2.195455599
1.7,1.7,2.195082692
1.7,1.7,2.194709884
1.7,1.7,2.194337177
1.7,1.7,2.193964571
1.7,1.7,2.193592064
1.7,1.7,2.193219658
1.7,1.7,2.192847352
1.7,1.7,2.192475146
1.7,1.7,2.192103041
1.7,1.7,2.191731035
1.7,1.7,2.19135913
1.7,1.7,2.190987324
1.7,1.7,2.190615619
1.7,1.7,2.190244013
1.7,1.7,2.189872507
1.7,1.7,2.189501102
1.7,1.7,2.189129796
1.7,1.7,2.188758589
1.7,1.7,2.188387483
1.7,1.7,2.188016476
1.7,1.7,2.187645569
1.7,1.7,2.187274762
1.7,1.7,2.186904054
1.7,1.7,2.186533446
1.7,1.7,2.186162937
1.7,1.7,2.185792528
1.7,1.7,2.185422218
1.7,1.7,2.185052008
1.7,1.7,2.184681897
1.7,1.7,2.184311886
1.7,1.7,2.183941974
1.7,1.7,2.183572161
1.7,1.7,2.183202447
1.7,1.7,2.182832832
1.7,1.7,2.182463317
1.7,1.7,2.182093901
1.7,1.7,2.181724584
1.7,1.7,2.181355366
1.7,1.7,2.180986247
1.7,1.7,2.180617227
1.7,1.7,2.180248306
1.7,1.7,2.179879484
1.7,1.7,2.179510761
1.7,1.7,2.179142136
1.7,1.7,2.178773611
1.7,1.7,2.178405184
1.7,1.7,2.178036856
1.7,1.7,2.177668626
1.7,1.7,2.177300496
1.7,1.7,2.176932464
1.7,1.7,2.17656453
1.7,1.7,2.176196695
1.7,1.7,2.175828959
1.7,1.7,2.175461321
1.7,1.7,2.175093781
1.7,1.7,2.17472634
1.7,1.7,2.174358998
1.7,1.7,2.173991753
1.7,1.7,2.173624607
1.7,1.7,2.17325756
1.7,1.7,2.17289061
1.7,1.7,2.172523759
1.7,1.7,2.172157005
1.7,1.7,2.17179035
1.7,1.7,2.171423793
1.7,1.7,2.171057334
1.7,1.7,2.170690974
1.7,1.7,2.170324711
1.7,1.7,2.169958546
1.7,1.7,2.169592478
1.7,1.7,2.169226509
1.7,1.7,2.168860638
1.7,1.7,2.168494864
1.7,1.7,2.168129188
1.7,1.7,2.16776361
1.7,1.7,2.16739813
1.7,1.7,2.167032747
1.7,1.7,2.166667462
1.7,1.7,2.166302275
1.7,1.7,2.165937185
1.7,1.7,2.165572192
1.7,1.7,2.165207297
1.7,1.7,2.1648425
1.7,1.7,2.164477799
1.7,1.7,2.164113197
1.7,1.7,2.163748691
1.7,1.7,2.163384283
1.7,1.7,2.163019972
1.7,1.7,2.162655759
1.7,1.7,2.162291642
1.7,1.7,2.161927623
1.7,1.7,2.161563701
1.7,1.7,2.161199876
1.7,1.7,2.160836148
1.7,1.7,2.160472516
1.7,1.7,2.160108982
1.7,1.7,2.159745545
1.7,1.7,2.159382205
1.7,1.7,2.159018962
1.7,1.7,2.158655815
1.7,1.7,2.158292766
1.7,1.7,2.157929813
1.7,1.7,2.157566957
1.7,1.7,2.157204197
1.7,1.7,2.156841534
1.7,1.7,2.156478968
1.7,1.7,2.156116499
1.7,1.7,2.155754126
1.7,1.7,2.155391849
1.7,1.7,2.155029669
1.7,1.7,2.154667586
1.7,1.7,2.154305599
1.7,1.7,2.153943708
1.7,1.7,2.153581913
1.7,1.7,2.153220215
1.7,1.7,2.152858613
1.7,1.7,2.152497108
1.7,1.7,2.152135698
1.7,1.7,2.151774385
1.7,1.7,2.151413168
1.7,1.7,2.151052047
1.7,1.7,2.150691022
1.7,1.7,2.150330093
1.7,1.7,2.149969261
1.7,1.7,2.149608524
1.7,1.7,2.149247883
1.7,1.7,2.148887337
1.7,1.7,2.148526888
1.7,1.7,2.148166535
1.7,1.7,2.147806277
1.7,1.7,2.147446115
1.7,1.7,2.147086049
1.7,1.7,2.146726079
1.7,1.7,2.146366204
1.7,1.7,2.146006425
1.7,1.7,2.145646741
1.7,1.7,2.145287153
1.7,1.7,2.14492766
1.7,1.7,2.144568263
1.7,1.7,2.144208961
1.7,1.7,2.143849755
1.7,1.7,2.143490644
1.7,1.7,2.143131629
1.7,1.7,2.142772708
1.7,1.7,2.142413883
1.7,1.7,2.142055153
1.7,1.7,2.141696519
1.7,1.7,2.141337979
1.7,1.7,2.140979535
1.7,1.7,2.140621186
1.7,1.7,2.140262932
1.7,1.7,2.139904773
1.7,1.7,2.139546709
1.7,1.7,2.139188739
1.7,1.7,2.138830865
1.7,1.7,2.138473086
1.7,1.7,2.138115401
1.7,1.7,2.137757811
1.7,1.7,2.137400316
1.7,1.7,2.137042916
1.7,1.7,2.136685611
1.7,1.7,2.1363284
1.7,1.7,2.135971284
1.7,1.7,2.135614262
1.7,1.7,2.135257335
1.7,1.7,2.134900503
1.7,1.7,2.134543765
1.7,1.7,2.134187122
1.7,1.7,2.133830573
1.7,1.7,2.133474118
1.7,1.7,2.133117758
1.7,1.7,2.132761492
1.7,1.7,2.13240532
1.7,1.7,2.132049243
1.7,1.7,2.13169326
1.7,1.7,2.131337371
1.7,1.7,2.130981576
1.7,1.7,2.130625876
1.7,1.7,2.130270269
1.7,1.7,2.129914757
1.7,1.7,2.129559338
1.7,1.7,2.129204014
1.7,1.7,2.128848783
1.7,1.7,2.128493647
1.7,1.7,2.128138604
1.7,1.7,2.127783655
1.7,1.7,2.127428801
1.7,1.7,2.127074039
1.7,1.7,2.126719372
1.7,1.7,2.126364798
1.7,1.7,2.126010318
1.7,1.7,2.125655932
1.7,1.7,2.125301639
1.7,1.7,2.12494744
1.7,1.7,2.124593335
1.7,1.7,2.124239323
1.7,1.7,2.123885404
1.7,1.7,2.123531579
1.7,1.7,2.123177847
1.6,1.6,2.122824209
1.6,1.6,2.122470664
1.6,1.6,2.122117212
1.6,1.6,2.121763854
1.6,1.6,2.121410589
1.6,1.6,2.121057417
1.6,1.6,2.120704338
1.6,1.6,2.120351353
1.6,1.6,2.11999846
1.6,1.6,2.119645661
1.6,1.6,2.119292955
1.6,1.6,2.118940341
1.6,1.6,2.118587821
1.6,1.6,2.118235394
1.6,1.6,2.117883059
1.6,1.6,2.117530818
1.6,1.6,2.117178669
1.6,1.6,2.116826613
1.6,1.6,2.11647465
1.6,1.6,2.116122779
1.6,1.6,2.115771002
1.6,1.6,2.115419317
1.6,1.6,2.115067724
1.6,1.6,2.114716225
1.6,1.6,2.114364817
1.6,1.6,2.114013503
1.6,1.6,2.113662281
1.6,1.6,2.113311151
1.6,1.6,2.112960114
1.6,1.6,2.112609169
1.6,1.6,2.112258317
1.6,1.6,2.111907557
1.6,1.6,2.111556889
1.6,1.6,2.111206314
1.6,1.6,2.11085583
1.6,1.6,2.110505439
1.6,1.6,2.110155141
1.6,1.6,2.109804934
1.6,1.6,2.109454819
1.6,1.6,2.109104797
1.6,1.6,2.108754866
1.6,1.6,2.108405028
1.6,1.6,2.108055282
1.6,1.6,2.107705627
1.6,1.6,2.107356065
1.6,1.6,2.107006594
1.6,1.6,2.106657215
1.6,1.6,2.106307928
1.6,1.6,2.105958733
1.6,1.6,2.105609629
1.6,1.6,2.105260618
1.6,1.6,2.104911697
1.6,1.6,2.104562869
1.6,1.6,2.104214132
1.6,1.6,2.103865487
1.6,1.6,2.103516933
1.6,1.6,2.103168471
1.6,1.6,2.1028201
1.6,1.6,2.102471821
1.6,1.6,2.102123633
1.6,1.6,2.101775537
1.6,1.6,2.101427532
1.6,1.6,2.101079618
1.6,1.6,2.100731796
1.6,1.6,2.100384064
1.6,1.6,2.100036424
1.6,1.6,2.099688876
1.6,1.6,2.099341418
1.6,1.6,2.098994051
1.6,1.6,2.098646776
1.6,1.6,2.098299592
1.6,1.6,2.097952498
1.6,1.6,2.097605496
1.6,1.6,2.097258585
1.6,1.6,2.096911764
1.6,1.6,2.096565035
1.6,1.6,2.096218396
1.6,1.6,2.095871848
1.6,1.6,2.095525391
1.6,1.6,2.095179025
1.6,1.6,2.094832749
1.6,1.6,2.094486564
